"","tax","ERR525688","ERR525689","ERR525690","ERR525691","ERR525692","ERR525693","ERR525694","ERR525695","ERR525696","ERR525697","ERR525698","ERR525699","ERR525700","ERR525701","ERR525702","ERR525703","ERR525704","ERR525705","ERR525706","ERR525707","ERR525708","ERR525709","ERR525710","ERR525711","ERR525712","ERR525713","ERR525714","ERR525715","ERR525716","ERR525717","ERR525718","ERR525719","ERR525720","ERR525721","ERR525722","ERR525723","ERR525724","ERR525725","ERR525726","ERR525727","ERR525728","ERR525729","ERR525730","ERR525731","ERR525732","ERR525733","ERR525734","ERR525735","ERR525736","ERR525737","ERR525738","ERR525739","ERR525740","ERR525741","ERR525742","ERR525743","ERR525744","ERR525745","ERR525746","ERR525747","ERR525748","ERR525749","ERR525750","ERR525751","ERR525752","ERR525753","ERR525754","ERR525755","ERR525756","ERR525757","ERR525758","ERR525759","ERR525760","ERR525761","ERR525762","ERR525763","ERR525764","ERR525765","ERR525766","ERR525767","ERR525768","ERR525769","ERR525770","ERR525771","ERR525772","ERR525773","ERR525774","ERR525775","ERR525776","ERR525777","ERR525778","ERR525779","ERR525780","ERR525781","ERR525782","ERR525783","ERR525784","ERR525785","ERR525786","ERR525787","ERR525788","ERR525789","ERR525790","ERR525791","ERR525792","ERR525793","ERR525794","ERR525795","ERR525796","ERR525797","ERR525798","ERR525799","ERR525800","ERR525801","ERR525802","ERR525803","ERR525804","ERR525805","ERR525806","ERR525807","ERR525808","ERR525809","ERR525810","ERR525811","ERR525812","ERR525813","ERR525814","ERR525815","ERR525816","ERR525817","ERR525818","ERR525819","ERR525820","ERR525821","ERR525822","ERR525823","ERR525824","ERR525825","ERR525826","ERR525827","ERR525828","ERR525829","ERR525830","ERR525831","ERR525832","ERR525833","ERR525834","ERR525835","ERR525836","ERR525837","ERR525838","ERR525839","ERR525840","ERR525841","ERR525842","ERR525843","ERR525844","ERR525845","ERR525846","ERR525847","ERR525848","ERR525849","ERR525850","ERR525851","ERR525854","ERR525855","ERR525856","ERR525857","ERR525858","ERR525859","ERR525860","ERR525861","ERR525862","ERR525863","ERR525865","ERR525866","ERR525867","ERR525868","ERR525870","ERR525871","ERR525872","ERR525873","ERR525874","ERR525875","ERR525876","ERR525877","ERR525878","ERR525879","ERR525880","ERR525881","ERR525882","ERR525883","ERR525884","ERR525885","ERR525886","ERR525887","ERR525888","ERR525889","ERR525890","ERR525891","ERR525892","ERR525893","ERR525894","ERR525895","ERR525896","ERR525897","ERR525898","ERR525899","ERR525900","ERR525901","ERR525902","ERR525903","ERR525904","ERR525905","ERR525906","ERR525907","ERR525908","ERR525909","ERR525910","ERR525911","ERR525912","ERR525913","ERR525914","ERR525915","ERR525916","ERR525917","ERR525918","ERR525919","ERR525920","ERR525921","ERR525922","ERR525923","ERR525924","ERR525925","ERR525926","ERR525927","ERR525928","ERR525929","ERR525930","ERR525931","ERR525932","ERR525933","ERR525934","ERR525935","ERR525936","ERR525937","ERR525938","ERR525939","ERR525940","ERR525941","ERR525942","ERR525943","ERR525944","ERR525945","ERR525946","ERR525947","ERR525948","ERR525949","ERR525950","ERR525951","ERR525952","ERR525953","ERR525954","ERR525955","ERR525956","ERR525957","ERR525958","ERR525959","ERR525960","ERR525961","ERR525962","ERR525963","ERR525964","ERR525965","ERR525966","ERR525967","ERR525968","ERR525969","ERR525970","ERR525971","ERR525972","ERR525973","ERR525974","ERR525975","ERR525976","ERR525977","ERR525978","ERR525979","ERR525980","ERR525981","ERR525982","ERR525983","ERR525984","ERR525985","ERR525986","ERR525987","ERR525988","ERR525989","ERR525990","ERR525991","ERR525992","ERR525993","ERR525994","ERR525995","ERR525996","ERR525997","ERR525998","ERR525999","ERR526000","ERR526001","ERR526002","ERR526003","ERR526004","ERR526005","ERR526006","ERR526007","ERR526008","ERR526009","ERR526010","ERR526011","ERR526012","ERR526013","ERR526014","ERR526015","ERR526017","ERR526018","ERR526019","ERR526020","ERR526021","ERR526022","ERR526023","ERR526024","ERR526025","ERR526026","ERR526027","ERR526028","ERR526029","ERR526030","ERR526031","ERR526032","ERR526033","ERR526034","ERR526035","ERR526036","ERR526037","ERR526038","ERR526039","ERR526040","ERR526041","ERR526042","ERR526043","ERR526044","ERR526045","ERR526046","ERR526047","ERR526048","ERR526049","ERR526050","ERR526051","ERR526052","ERR526053","ERR526054","ERR526055","ERR526056","ERR526057","ERR526058","ERR526059","ERR526060","ERR526061","ERR526062","ERR526063","ERR526064","ERR526065","ERR526066","ERR526067","ERR526068","ERR526069","ERR526070","ERR526071","ERR526072","ERR526073","ERR526074","ERR526075","ERR526076","ERR526077","ERR526078","ERR526079","ERR526080","ERR526081","ERR526082","ERR526083","ERR526084","ERR526085","ERR526086","ERR526087"
"3084","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Legionellales|f__Legionellaceae|g__Legionella|s__Legionella_waltersii",1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,15,0,1,0,7,0,0,0,0,1,0,0,0,7,1,2,0,1,0,0,0,2,0,0,0,8,0,0,0,0,12,1,0,0,0,16,0,5,2,0,0,1,0,0,0,0,2,4,0,0,0,0,0,0,0,2,2,0,0,16,0,0,0,5,0,0,0,1,52,0,2,1,2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,26,0,0,0,0,3,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,4,0,62,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,2,0,0,1,0,1,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,4,4,0,0,0,0,0,0,1,0,0,0,13,4,1,0,15,0,0,0,5,2,0,0,0,1,0,0,3,0,0,0,28,3,0,1,1,0,0,0,0,0,1,2,0,1,0,0,0,2,0,0,5,14,0,0,1,2,0,0,0,10,0,0,1,0,0,2,7,4,0,0,2,1,0,0,3,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,12,0,1,0,10,0,0,0,0,1,0,0,31,2,0,0,0,0,0,0,0,0,0,1,0,0,33,0,7,0,0,6,2,0,0,0,0,0,0,43,0,0,0,1,0,0,0,1,1,0,0,4,0,0,0,28,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,1,0,0,13,0,0,7,0,0,6,2,14,0,0,0,0,9,1,0,0,0
"3085","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Legionellales|f__Legionellaceae|g__Tatlockia|s__Tatlockia_micdadei",0,0,0,0,9,1,1,0,0,2,0,0,4,0,1,7,1,0,0,0,0,1,2,0,1,2,0,0,1,0,0,1,4,9,0,0,0,0,0,1,1,1,1,1,0,0,0,35,1,1,0,0,1,2,0,0,0,1,2,1,1,0,0,1,0,1,1,6,0,5,0,4,7,1,1,2,0,0,0,0,0,0,3,16,0,2,1,0,0,0,0,1,2,1,3,0,16,71,0,7,11,5,3,1,0,0,1,0,0,2,4,1,1,0,0,1,3,0,1,3,3,0,10,2,3,3,0,0,0,0,0,1,0,0,4,0,0,0,0,1,10,4,4,3,1,0,2,1,2,0,9,8,1,2,0,1,0,29,51,32,0,0,6,4,1,3,1,11,4,11,0,0,0,0,0,0,1,0,0,4,1,0,2,4,0,0,0,3,2,0,0,1,1,10,6,0,0,4,16,1,1,4,0,1,0,0,0,0,0,10,0,0,0,0,3,7,0,1,0,3,0,0,0,0,0,0,0,4,0,0,1,0,13,0,20,6,3,0,0,9,3,18,0,13,0,0,1,2,0,0,1,7,0,0,0,2,1,1,0,1,11,2,0,8,3,0,0,3,0,1,10,1,0,2,1,7,1,1,0,6,0,18,5,0,0,0,0,1,2,1,0,0,2,0,0,0,0,3,0,2,0,29,0,1,0,0,0,1,2,0,0,0,0,0,0,15,3,0,0,1,0,7,1,4,0,0,2,0,0,0,1,1,0,0,2,0,0,0,6,2,1,1,3,0,0,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,3,0,0,1,2,1,0,0,3,0,0,6,5,0,0,0,1,0,25,0,0,2,0,0,1,0,0,0,1,1,1,0,0
"3086","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Methylococcales|f__Methylococcaceae|g__Methylocaldum|s__Methylocaldum_marinum",1,2,0,0,18,0,0,0,0,12,0,7,3,0,0,6,2,0,25,0,1,10,0,1,20,3,0,0,12,2,0,0,2,16,15,0,0,19,0,0,0,1,9,0,1,7,0,0,0,4,2,0,0,22,0,0,1,0,9,4,3,0,0,2,0,20,27,2,0,23,4,14,1,1,9,12,1,1,0,2,7,7,1,9,0,1,9,7,0,1,0,8,3,0,1,0,1,0,1,4,4,0,1,2,8,0,0,12,5,4,8,17,4,12,2,0,12,0,0,0,0,12,8,2,1,12,0,0,2,1,0,8,0,1,0,5,1,0,0,4,2,2,0,6,2,30,7,16,7,0,0,4,0,2,0,2,6,0,0,2,3,0,0,3,0,4,14,0,0,3,0,0,0,0,8,0,6,8,0,11,0,5,0,6,3,5,0,12,24,1,0,0,22,20,6,0,0,8,5,2,1,3,0,70,6,13,24,2,0,15,4,13,1,1,2,1,0,1,0,3,15,11,0,8,2,1,2,5,8,0,0,3,3,2,5,7,8,1,0,3,7,0,1,4,50,0,0,2,11,0,1,5,8,7,0,1,5,4,3,0,0,3,1,3,2,0,0,10,5,0,0,0,32,0,0,9,3,2,1,5,1,0,0,8,2,0,0,6,0,1,0,1,2,0,0,10,4,0,0,4,3,0,0,7,6,0,0,19,5,0,0,11,4,0,0,13,2,0,0,5,2,2,2,1,9,0,7,2,0,0,0,0,1,0,10,0,0,0,8,10,5,0,6,3,0,1,24,4,0,0,1,2,0,0,6,1,0,22,12,4,0,0,6,3,0,0,14,4,15,0,24,7,2,0,12,0,0,13,17,0,298,1,7,3,11,2,14,0,3,0,9,20,0,0,5
"3087","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Methylococcales|f__Methylococcaceae|g__Methylococcus|s__Methylococcus_capsulatus",4,2,0,0,63,0,0,0,0,50,0,0,1,0,0,23,9,0,21,0,21,0,0,0,3,51,0,1,46,0,0,0,27,21,0,0,0,16,0,0,0,3,13,1,20,19,1,103,0,20,1,0,0,15,0,11,0,0,14,2,3,0,11,7,0,35,3,19,0,9,0,18,19,1,0,18,0,0,0,4,1,0,0,33,0,0,0,12,0,0,0,16,0,0,1,1,16,121,0,20,7,16,4,1,1,0,0,11,1,1,0,29,2,0,0,1,46,2,0,1,0,58,18,7,1,15,0,18,7,30,1,7,0,0,0,4,0,0,0,5,17,3,4,24,0,4,1,21,0,0,1,46,0,0,0,5,6,77,21,9,0,0,11,28,0,77,0,18,11,90,0,0,0,1,0,1,11,9,1,9,15,8,12,11,1,0,0,29,7,17,0,0,18,35,6,0,0,38,0,0,6,9,0,37,5,1,0,1,0,30,2,5,2,1,0,31,0,1,0,17,0,4,0,4,5,0,0,8,1,0,1,18,32,2,28,8,31,0,0,23,9,31,0,96,1,1,0,22,0,0,0,27,0,0,0,0,23,0,10,0,0,35,0,15,16,0,0,16,11,0,0,2,0,0,0,53,3,0,2,22,0,44,4,11,0,0,0,4,0,0,0,0,0,0,0,5,0,4,0,5,20,46,0,20,0,0,0,22,0,0,0,13,0,1,0,27,9,92,0,14,1,37,5,13,2,0,19,1,0,0,0,1,0,0,21,0,0,0,10,1,1,0,10,5,0,0,11,0,0,0,13,6,0,0,6,9,0,1,7,15,0,0,14,12,1,0,3,0,1,0,9,1,0,19,23,11,0,0,0,0,130,0,4,5,14,0,10,0,0,0,35,0,0,0,8
"3088","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Methylococcales|f__Methylococcaceae|g__Methylomicrobium|s__Methylomicrobium_album",13,10,3,0,13,0,3,0,0,96,0,16,0,3,1,15,0,3,15,0,35,0,0,6,8,24,0,5,35,7,4,0,9,4,0,0,0,22,0,0,4,10,3,0,0,29,0,0,0,9,0,0,64,19,0,4,0,2,31,13,0,1,1,3,0,23,1,4,0,14,1,18,0,1,7,17,0,0,0,2,5,2,0,10,1,0,1,17,3,0,0,11,11,0,1,3,0,0,6,4,7,0,1,2,0,0,2,7,1,0,0,20,26,1,0,0,18,0,3,0,0,26,10,0,1,20,0,15,5,5,0,18,8,2,0,6,2,0,0,9,48,0,0,47,1,3,0,26,2,0,0,13,82,2,0,11,4,1,0,2,0,0,1,17,0,11,0,0,0,40,7,0,0,0,1,0,13,2,1,17,0,0,0,12,1,2,1,7,17,2,0,3,17,0,10,0,1,9,8,3,1,17,0,13,23,8,8,0,0,45,16,39,13,2,2,27,6,0,0,10,9,8,0,15,1,0,0,19,15,2,0,18,5,44,3,14,26,0,1,21,3,1,1,20,1,2,0,5,18,0,0,9,37,0,1,0,12,6,3,0,0,18,2,6,27,0,0,7,1,2,5,1,38,1,2,2,0,0,2,9,1,1,1,11,35,0,0,34,0,0,0,5,0,0,0,7,11,6,5,6,24,13,2,51,1,0,0,31,23,1,0,13,22,50,0,15,1,0,0,18,0,2,0,0,11,1,8,11,0,0,12,2,0,0,11,0,1,0,11,13,0,0,16,0,0,0,28,0,0,0,29,3,0,0,27,11,1,12,13,9,0,2,10,27,0,0,9,2,1,0,17,11,4,1,12,1,0,20,9,0,85,1,25,21,4,1,22,1,1,0,9,3,3,0,21
"3089","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Methylococcales|f__Methylococcaceae|g__Methylomicrobium|s__Methylomicrobium_alcaliphilum",0,5,2,0,0,0,0,0,0,8,0,5,0,0,0,0,13,0,12,0,1,1,0,0,1,0,0,0,12,0,0,0,2,0,0,0,0,18,6,0,0,6,0,0,1,7,1,0,0,36,15,3,0,7,0,3,1,4,19,4,0,0,0,1,0,12,1,0,0,6,0,2,3,0,0,18,0,0,1,1,0,0,0,12,0,0,0,3,0,0,1,9,23,0,0,1,1,0,0,1,3,0,0,0,112,0,1,2,0,0,0,16,0,2,0,1,13,0,1,1,0,48,1,0,1,0,0,15,2,0,0,4,0,0,0,4,21,0,0,1,0,1,0,1,0,0,0,5,0,4,0,11,1,0,0,5,6,9,1,0,1,0,0,2,0,15,4,0,0,37,0,0,0,0,0,0,2,10,0,1,0,0,0,3,4,0,0,4,3,5,6,0,4,0,0,0,0,12,0,2,0,1,0,2,6,9,0,0,0,2,1,6,0,0,1,3,1,0,0,2,1,0,0,2,9,3,1,0,0,2,0,4,0,2,0,0,8,0,0,1,0,2,0,9,83,0,4,1,0,0,0,1,1,0,0,0,7,0,0,0,13,3,0,2,0,0,0,13,0,9,0,1,1,0,0,21,2,0,0,3,0,0,1,7,1,0,0,3,0,0,3,0,1,0,0,2,0,0,0,10,7,0,0,6,9,0,0,7,0,1,0,3,3,0,0,9,4,0,0,2,0,1,0,1,0,0,4,2,0,0,0,0,0,0,17,0,0,0,1,1,15,5,13,0,2,0,22,16,0,1,23,3,1,6,0,0,0,3,5,0,0,0,4,5,0,0,2,1,2,0,4,1,0,0,1,0,0,3,1,0,11,0,7,1,0,0,2,7,1,0,14,2,2,0,0
"3090","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Methylococcales|f__Methylococcaceae|g__Methylomonas|s__Methylomonas_denitrificans",0,0,0,0,3,1,1,0,0,6,0,6,6,1,0,20,6,0,12,0,15,0,0,0,6,9,0,1,16,0,6,0,5,1,0,0,0,2,24,9,0,15,1,25,3,6,2,5,0,2,2,0,0,2,1,21,0,0,1,1,0,0,0,12,1,1,0,0,0,10,1,2,22,21,0,5,0,0,1,3,0,0,0,12,1,0,1,4,0,0,0,2,0,0,0,1,0,3,0,1,0,0,1,6,24,0,0,9,2,0,0,21,3,0,1,1,4,0,0,0,0,5,2,0,0,12,0,6,37,16,2,7,0,0,0,0,0,0,0,22,14,2,1,22,0,0,0,17,1,0,0,16,2,0,0,1,2,0,5,2,0,0,0,2,0,14,1,0,0,10,0,0,0,0,1,1,6,59,1,8,3,7,1,10,2,3,59,10,0,4,0,1,8,0,3,0,0,3,0,0,0,4,0,9,3,1,0,0,1,4,39,15,1,0,0,5,2,0,0,2,0,0,0,7,1,0,0,5,14,0,0,39,1,5,0,1,6,4,0,15,7,7,1,9,2,0,1,1,0,0,0,1,1,1,0,0,122,0,1,0,1,2,1,1,2,0,0,6,0,0,2,0,1,0,0,1,0,0,0,3,3,7,0,2,0,0,0,15,1,0,0,2,1,0,0,1,0,0,1,13,7,0,0,1,0,0,0,21,3,0,0,3,2,0,0,18,2,0,0,1,4,1,0,0,0,0,1,2,3,0,11,8,0,0,10,1,0,0,1,1,2,0,4,0,0,0,19,5,0,0,0,0,0,1,8,4,21,2,8,1,0,0,0,1,10,0,3,1,0,1,8,3,0,5,13,6,0,16,0,0,30,0,3,0,0,0,1,1,0,0,5,0,0,0,6
"3091","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Methylococcales|f__Methylococcaceae|g__Methylomonas|s__Methylomonas_koyamae",15,0,0,0,15,1,0,0,0,37,0,1,1,0,0,2,0,0,47,0,3,0,0,0,2,0,0,0,12,1,0,0,4,9,0,0,0,0,21,5,0,30,0,0,0,12,0,0,0,11,0,0,0,9,1,0,1,0,19,0,0,0,0,4,0,31,0,0,0,6,1,1,19,13,0,16,0,0,1,5,0,0,0,8,0,0,0,12,1,0,0,6,0,0,0,0,0,1,0,10,0,0,1,4,0,0,0,0,0,0,0,33,0,0,0,0,14,0,2,0,0,13,0,0,0,31,0,16,0,0,0,14,1,0,0,5,0,0,0,4,0,0,0,28,1,0,1,28,0,0,0,9,0,0,0,5,1,2,0,3,0,0,0,21,0,19,0,0,0,8,0,0,0,0,1,0,8,10,0,0,2,9,1,3,5,0,0,13,0,3,0,0,10,0,30,0,0,1,0,0,0,4,0,1,3,2,0,0,0,3,0,9,0,0,0,1,0,0,0,5,1,0,0,32,8,0,0,2,0,0,0,5,1,0,0,0,2,0,0,7,0,0,0,19,0,0,0,1,0,0,0,0,0,0,0,1,40,0,0,0,0,11,0,6,0,0,0,5,1,0,0,30,0,0,0,17,2,0,0,12,3,4,10,31,0,0,0,7,0,0,0,2,1,0,0,28,1,8,0,7,6,1,0,4,0,0,0,2,0,0,0,30,0,0,0,4,0,0,0,13,0,0,0,1,0,0,3,0,0,0,0,0,0,0,17,0,0,1,0,0,0,0,16,0,0,0,14,8,0,0,35,0,0,0,17,4,15,10,8,1,0,0,2,0,12,0,1,0,0,0,2,0,0,0,10,23,0,1,0,0,9,0,3,0,0,0,19,0,0,0,13,0,1,0,1
"3092","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Methylococcales|f__Methylococcaceae|g__Methylomonas|s__Methylomonas_methanica",0,5,0,0,5,0,12,0,0,5,0,2,0,1,0,4,0,0,20,0,6,0,0,0,3,2,0,0,18,1,1,0,18,0,16,0,0,5,1,46,0,1,1,0,6,28,7,13,0,14,0,0,0,3,1,0,9,0,8,0,0,0,0,5,0,7,1,0,0,1,0,12,3,0,0,10,1,2,201,3,0,0,0,6,0,0,0,1,0,0,0,16,1,0,0,0,0,0,1,6,0,1,0,26,0,0,0,2,2,0,0,13,7,6,0,0,5,0,1,0,0,14,30,0,0,13,0,7,0,2,0,6,5,1,0,25,1,0,1,2,2,0,0,1,4,0,0,5,0,0,0,13,2,0,0,3,2,2,3,1,0,0,0,6,0,15,0,0,0,57,0,0,0,0,0,0,8,2,0,0,0,0,0,0,1,0,1,13,2,3,7,0,5,0,10,0,0,12,0,0,0,7,0,8,6,1,0,0,0,4,0,19,11,0,1,3,3,0,0,4,4,0,0,1,5,3,0,9,4,0,0,28,3,3,14,0,16,0,0,3,3,0,0,11,12,0,0,10,0,0,0,11,1,1,0,1,45,0,7,3,1,5,0,1,0,0,1,25,0,0,0,1,1,0,0,11,1,0,0,7,0,2,0,8,0,0,0,4,0,1,0,0,0,0,0,1,1,4,0,9,26,6,39,9,6,0,0,3,1,1,0,12,1,0,0,5,3,0,0,2,0,1,0,1,22,0,9,0,0,0,1,24,0,0,15,0,0,0,1,1,24,0,4,1,9,0,10,3,0,0,6,0,0,1,16,0,0,1,7,2,0,0,13,6,5,0,0,4,30,0,7,0,0,0,19,0,0,2,0,0,41,0,13,0,0,0,6,1,225,0,8,0,11,0,13
"3093","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Methylococcales|f__Methylococcaceae|g__Methylomonas|s__Methylomonas_sp._DH-1",45,0,0,0,27,0,0,0,0,21,0,5,87,0,0,105,19,0,2,0,45,0,0,0,92,51,1,0,9,0,0,0,29,0,0,0,0,6,53,0,0,30,15,78,16,22,160,11,0,21,0,0,0,9,0,33,0,0,21,11,5,1,32,10,2,37,0,1,0,39,6,87,45,3,2,13,0,0,0,4,0,0,0,14,0,0,0,6,18,0,0,6,0,0,0,5,9,0,0,9,19,5,0,4,2,0,0,103,0,0,0,17,71,1,0,0,8,0,48,0,0,13,38,22,1,20,0,15,1,0,0,29,0,0,0,4,0,0,0,23,49,2,0,15,150,18,9,61,0,0,0,35,0,0,0,62,123,4,15,51,0,16,0,36,0,45,1,4,5,58,119,10,0,8,0,0,8,16,1,48,17,4,16,11,234,0,0,9,47,75,0,1,29,2,0,0,0,6,12,1,41,119,0,36,0,0,292,0,1,26,0,3,18,49,1,44,2,0,0,8,0,3,0,113,0,1,0,43,0,0,0,25,0,155,4,1,27,8,0,119,0,0,0,38,0,0,0,146,279,9,1,67,68,8,0,0,3,18,60,0,0,168,0,79,6,0,0,36,83,0,0,1,115,19,245,18,93,2,0,99,66,3,9,20,0,0,0,2,0,0,0,17,19,9,30,16,38,0,1,120,2,2,0,14,1,0,0,12,137,0,0,50,0,1,0,10,2,0,0,20,5,16,2,11,1,0,65,0,55,0,3,6,0,0,4,0,0,0,41,22,0,0,9,22,0,0,6,0,0,33,60,2,8,0,2,95,16,23,29,43,2,0,18,17,40,0,8,0,0,0,46,18,4,16,59,20,1,2,0,0,78,0,31,0,0,0,2,4,1,0,16,0,1,0,21
"3094","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Methylococcales|f__Methylococcaceae|g__Methylovulum|s__Methylovulum_psychrotolerans",0,0,0,0,2,0,0,0,0,7,0,0,12,0,0,3,1,1,3,0,0,4,2,0,3,0,0,0,0,0,0,0,5,0,0,0,0,6,2,0,0,1,0,3,1,2,1,0,0,6,0,0,1,1,1,0,0,0,4,3,6,0,0,1,0,2,1,0,1,3,2,37,2,4,1,4,0,0,0,2,0,0,1,11,2,0,0,2,0,1,0,16,1,0,2,0,9,1,4,11,10,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,2,2,0,0,2,1,0,28,1,0,1,0,0,0,0,2,0,0,0,7,0,0,0,1,4,0,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,3,0,0,1,0,0,0,0,0,0,2,3,0,1,30,2,0,1,5,0,0,0,0,7,1,2,0,0,1,54,1,0,0,0,0,7,1,0,0,0,9,10,2,0,0,1,1,0,0,0,4,4,0,0,2,0,1,0,2,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,2,4,1,0,0,0,1,0,5,1,0,1,2,1,1,1,1,0,0,1,1,1,0,3,0,0,0,1,3,0,0,0,1,0,0,0,3,0,0,0,1,1,8,0,5,0,0,0,2,0,0,0,1,3,0,0,9,0,0,0,3,2,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,1,0,1,9,1,0,1,2,0,0,0,1,2,0,0,13,0,1,0,3,21,0,0,3,6,0,17,0,0,74,0,2,4,0,0,2,0,0,0,2,0,1,1,3
"3095","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Nevskiales|f__Sinobacteraceae|g__Solimonas|s__Solimonas_sp._K1W22B-7",2,243,1,0,10,1,0,0,0,5,0,3,0,0,1,15,5,0,15,0,9,0,0,0,0,84,0,0,6,0,60,0,14,19,0,0,0,18,0,1,0,18,20,1,0,13,2,2,1,7,0,1,9,7,0,8,1,0,1,5,3,0,0,2,0,11,0,0,0,6,5,6,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,25,0,1,0,7,0,1,1,0,0,0,1,16,1,1,0,1,7,0,0,6,0,0,0,9,2,0,1,0,4,0,1,0,0,1,3,2,0,11,1,170,0,0,0,25,1,0,0,2,0,0,0,16,1,0,1,2,3,0,0,6,1,0,0,15,1,1,0,2,1,1,0,1,0,0,0,5,0,2,0,0,0,20,0,0,1,0,1,0,3,0,0,7,0,0,0,4,0,2,1,1,1,0,0,0,4,0,1,0,0,1,0,1,0,1,0,5,1,1,0,0,0,3,0,15,59,1,0,4,0,0,0,2,107,1,0,6,14,0,0,2,96,1,0,32,0,9,0,1,1,9,0,27,5,6,0,9,1,1,0,13,4,0,0,1,2,4,2,2,11,0,29,0,1,2,1,0,2,38,0,12,0,0,0,0,0,0,0,52,3,0,14,5,2,0,1,5,1,0,0,10,0,0,0,7,0,0,0,2,1,0,0,9,17,1,2,10,0,0,0,5,1,1,0,3,0,0,0,4,0,0,0,4,0,4,0,1,1,0,14,0,1,0,0,0,0,0,13,2,0,0,6,1,0,0,15,10,2,0,28,0,0,0,11,0,0,0,10,0,1,6,3,1,0,0,1,0,0,0,3,2,1,3,4,9,1,0,6,0,0,1,2,0,349,1,5,51,5,0,5,25,0,0,9,0,0,0,4
"3096","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Nevskiales|f__Sinobacteraceae|g__Steroidobacter|s__Steroidobacter_denitrificans",0,4,0,0,5,0,0,0,0,10,0,18,0,0,0,8,1,1,11,0,5,4,0,0,5,1,0,6,14,2,0,1,10,7,3,0,0,2,1,17,4,2,8,0,0,11,0,1,0,7,17,0,1,5,0,1,1,2,6,1,0,0,0,0,0,4,0,1,0,1,0,5,0,0,1,8,0,0,0,1,1,0,1,6,1,0,0,2,0,0,0,10,0,0,1,0,0,0,12,3,7,1,1,0,0,2,2,1,5,0,0,16,1,4,0,0,3,3,0,1,0,8,0,0,0,10,0,19,2,2,0,5,0,0,0,4,14,0,2,5,1,0,0,4,0,1,0,14,0,1,0,4,1,4,0,3,4,0,0,1,0,0,1,4,0,7,4,0,1,5,0,1,0,0,25,0,6,19,0,2,0,0,2,1,0,0,1,5,0,5,0,1,3,0,3,1,0,3,2,3,0,4,0,0,1,1,2,1,0,0,2,16,8,9,1,2,0,0,0,4,1,4,3,3,1,0,0,0,1,0,0,45,0,0,0,0,5,0,1,2,0,0,2,9,2,0,0,1,9,0,1,2,1,1,0,1,21,1,1,1,0,2,0,2,0,0,2,51,4,3,3,3,0,0,0,1,1,1,2,7,1,1,2,2,1,2,0,24,0,3,0,2,11,0,0,34,0,1,1,14,4,5,31,9,21,0,0,3,4,0,0,9,1,0,0,14,2,0,0,2,0,0,0,3,12,1,1,0,0,0,0,1,1,0,6,1,0,0,1,0,1,0,10,0,0,0,21,0,0,0,9,1,0,0,5,0,1,3,3,0,0,0,19,1,0,0,0,1,0,1,5,1,0,0,10,0,1,2,0,0,259,0,3,0,1,0,10,0,90,0,10,0,1,0,1
