#Organism Name,Organism Groups,Strain,BioSample,BioProject,Assembly,Level,Size(Mb),GC%,Replicons,WGS,Scaffolds,CDS,Release Date,GenBank FTP,RefSeq FTP
"Escherichia coli","Bacteria;Proteobacteria;Gammaproteobacteria","NMBU_W05E18","SAMN12560240","PRJNA559807","GCA_013282275.1","Complete",5.54892,50.6042,"chromosome:NZ_CP042878.1/CP042878.1; plasmid pNMBU-W05E18_01:NZ_CP042879.1/CP042879.1; plasmid pNMBU-W05E18_02:NZ_CP042880.1/CP042880.1; plasmid pNMBU-W05E18_03:NZ_CP042881.1/CP042881.1",,4,5068,"2020-06-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/282/275/GCA_013282275.1_ASM1328227v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/282/275/GCF_013282275.1_ASM1328227v1"
"Escherichia coli O157:H7","Bacteria;Proteobacteria;Gammaproteobacteria","DEC5B","SAMN11229484","PRJNA528413","GCA_013167995.1","Complete",5.4842,50.4372,"chromosome:NZ_CP038389.1/CP038389.1; plasmid pDEC5B-2:NZ_CP038390.1/CP038390.1; plasmid pDEC5B-3:NZ_CP038391.1/CP038391.1; plasmid pDEC5B-4:NZ_CP038392.1/CP038392.1; plasmid pDEC5B-5:NZ_CP038393.1/CP038393.1",,5,5008,"2020-05-26T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/167/995/GCA_013167995.1_ASM1316799v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/167/995/GCF_013167995.1_ASM1316799v1"
"Escherichia coli","Bacteria;Proteobacteria;Gammaproteobacteria","p11A","SAMN13948684","PRJNA603908","GCA_011330935.1","Complete",5.54584,50.7577,"chromosome:NZ_CP049077.1/CP049077.1; plasmid p11A_p1:NZ_CP049078.1/CP049078.1; plasmid p11A_p2:NZ_CP049079.1/CP049079.1",,3,5166,"2020-03-16T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/330/935/GCA_011330935.1_ASM1133093v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/330/935/GCF_011330935.1_ASM1133093v1"
"Escherichia coli O104:H4 str. C227-11","Bacteria;Proteobacteria;Gammaproteobacteria","C227-11","SAMN03856947","PRJNA281410","GCA_000986765.1","Complete",5.44601,50.6146,"chromosome:NZ_CP011331.1/CP011331.1; plasmid unnamed:NZ_CP011332.1/CP011335.1; plasmid unnamed:NZ_CP011335.1/CP011337.1; plasmid unnamed:NZ_CP011336.1/CP011338.1; plasmid unnamed:NZ_CP011338.1/CP011336.1; plasmid unnamed:NZ_CP011333.1/CP011332.1; plasmid unnamed:NZ_CP011337.1/CP011334.1; plasmid unnamed:NZ_CP011334.1/CP011333.1",,8,4967,"2015-04-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/986/765/GCA_000986765.1_ASM98676v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/986/765/GCF_000986765.1_ASM98676v1"
"Escherichia coli","Bacteria;Proteobacteria;Gammaproteobacteria","CFSAN061770","SAMN06928086","PRJNA230969","GCA_002278115.2","Complete",5.71165,50.4727,"chromosome:NZ_CP023142.1/CP023142.1; plasmid pEGY1-MCR-1:NZ_CP023143.1/CP023143.1; plasmid pEGY2:NZ_CP023144.1/CP023144.1; plasmid pEGY3:NZ_CP023145.1/CP023145.1",,4,5281,"2017-08-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/278/115/GCA_002278115.2_ASM227811v2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/278/115/GCF_002278115.2_ASM227811v2"
"Escherichia coli O25b:H4","Bacteria;Proteobacteria;Gammaproteobacteria","O25b:H4","SAMN04605558","PRJNA316859","GCA_001874485.1","Complete",5.48309,50.757,"chromosome:NZ_CP015085.1/CP015085.1; chromosome unnamed1:NZ_CP015087.1/CP015087.1; chromosome unnamed2:NZ_CP015088.1/CP015088.1; plasmid unnamed:NZ_CP015086.1/CP015086.1",,4,5074,"2016-06-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/874/485/GCA_001874485.1_ASM187448v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/874/485/GCF_001874485.1_ASM187448v1"
"Escherichia coli","Bacteria;Proteobacteria;Gammaproteobacteria","WP4-W18-ESBL-09","SAMD00194468","PRJDB6962","GCA_014169115.1","Complete",5.58487,50.6815,"chromosome:AP022069.1; plasmid pWP4-W18-ESBL-09_1:AP022070.1; plasmid pWP4-W18-ESBL-09_2:AP022071.1; plasmid pWP4-W18-ESBL-09_3:AP022072.1; plasmid pWP4-W18-ESBL-09_4:AP022073.1; plasmid pWP4-W18-ESBL-09_5:AP022074.1; plasmid pWP4-W18-ESBL-09_6:AP022075.1; plasmid pWP4-W18-ESBL-09_7:AP022076.1",,8,5215,"2020-07-21T23:28:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/169/115/GCA_014169115.1_ASM1416911v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/169/115/GCF_014169115.1_ASM1416911v1"
"Escherichia coli","Bacteria;Proteobacteria;Gammaproteobacteria","SLK172","SAMN05853574","PRJNA344951","GCA_001936315.1","Complete",5.77366,50.4392,"chromosome:NZ_CP017631.1/CP017631.1; plasmid pSLK172-1:NZ_CP017632.1/CP017632.1; plasmid pSLK172-2:NZ_CP017633.1/CP017633.1",,3,5313,"2017-01-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/936/315/GCA_001936315.1_ASM193631v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/936/315/GCF_001936315.1_ASM193631v1"
"Escherichia coli","Bacteria;Proteobacteria;Gammaproteobacteria","ECONIH4","SAMN03455998","PRJNA430813","GCA_002934895.1","Complete",5.789,50.8366,"chromosome:NZ_CP026399.1/CP026399.1; plasmid pECO-5e72:NZ_CP026400.1/CP026400.1; plasmid pECO-6357:NZ_CP026404.1/CP026404.1; plasmid pECO-816c:NZ_CP026403.1/CP026403.1; plasmid pECO-c85f:NZ_CP026405.1/CP026405.1; plasmid pECO-e618:NZ_CP026402.1/CP026402.1; plasmid pKPC-b33e:NZ_CP026401.1/CP026401.1",,7,5398,"2018-02-04T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/934/895/GCA_002934895.1_ASM293489v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/934/895/GCF_002934895.1_ASM293489v1"
"Escherichia coli","Bacteria;Proteobacteria;Gammaproteobacteria","HUSEC2011","SAMEA3865278","PRJEA76335","GCA_000967155.1","Complete",5.44334,50.6352,"chromosome I:NZ_HF572917.1/HF572917.2; plasmid II:NC_022742.1/HE610900.2; plasmid III:NC_022743.1/HE610901.2; plasmid IV:NC_022741.1/HE610902.1",,4,4981,"2015-01-07T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/967/155/GCA_000967155.1_HUSEC2011CHR1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/967/155/GCF_000967155.2_HUSEC2011CHR1"
"Escherichia coli","Bacteria;Proteobacteria;Gammaproteobacteria","FDAARGOS_403","SAMN07312447","PRJNA231221","GCA_002393365.1","Complete",5.47541,50.6154,"chromosome:NZ_CP023535.1/CP023535.1; plasmid unnamed1:NZ_CP023534.1/CP023534.1; plasmid unnamed2:NZ_CP023533.1/CP023533.1; plasmid unnamed3:NZ_CP023532.1/CP023532.1",,4,5136,"2017-09-28T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/393/365/GCA_002393365.1_ASM239336v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/393/365/GCF_002393365.1_ASM239336v1"
"Escherichia coli O104:H4","Bacteria;Proteobacteria;Gammaproteobacteria","FDAARGOS_349","SAMN06173362","PRJNA231221","GCA_002983645.1","Complete",5.50115,50.6249,"chromosome:NZ_CP027394.1/CP027394.1; plasmid unnamed1:NZ_CP027395.1/CP027395.1; plasmid unnamed2:NZ_CP027392.1/CP027392.1; plasmid unnamed3:NZ_CP027396.1/CP027396.1; plasmid unnamed4:NZ_CP027393.1/CP027393.1",,5,5107,"2018-03-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/983/645/GCA_002983645.1_ASM298364v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/983/645/GCF_002983645.1_ASM298364v1"
"Escherichia coli O104:H4","Bacteria;Proteobacteria;Gammaproteobacteria","FWSEC0009","SAMN08768110","PRJNA287560","GCA_005014075.1","Complete",5.443,50.6351,"chromosome:NZ_CP031902.1/CP031902.1; plasmid unnamed18:NZ_CP031903.1/CP031903.1; plasmid unnamed19:NZ_CP031904.1/CP031904.1; plasmid unnamed20:NZ_CP031905.1/CP031905.1",,4,5104,"2019-05-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/014/075/GCA_005014075.1_ASM501407v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/014/075/GCF_005014075.1_ASM501407v1"
"Escherichia coli O104:H4 str. 2011C-3493","Bacteria;Proteobacteria;Gammaproteobacteria","2011C-3493","SAMN01831188","PRJNA81095","GCA_000299455.1","Complete",5.43741,50.6346,"chromosome:NC_018658.1/CP003289.1; plasmid pAA-EA11:NC_018666.1/CP003291.1; plasmid pESBL-EA11:NC_018659.1/CP003290.1; plasmid pG-EA11:NC_018660.1/CP003292.1",,4,4984,"2012-09-27T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/299/455/GCA_000299455.1_ASM29945v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/299/455/GCF_000299455.1_ASM29945v1"
"Escherichia coli","Bacteria;Proteobacteria;Gammaproteobacteria","RM9088","SAMN12405405","PRJNA557687","GCA_008065435.1","Complete",5.5244,50.6266,"chromosome:NZ_CP042298.1/CP042298.1; plasmid p1RM9088:NZ_CP042296.1/CP042296.1; plasmid p2RM9088:NZ_CP042297.1/CP042297.1",,3,5130,"2019-08-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/065/435/GCA_008065435.1_ASM806543v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/065/435/GCF_008065435.1_ASM806543v1"
"Escherichia coli","Bacteria;Proteobacteria;Gammaproteobacteria","SMN197SH3","SAMN07767837","PRJNA412521","GCA_002863665.1","Complete",5.4117,50.5792,"chromosome:NZ_CP024056.1/CP024056.1; plasmid pO177A3:NZ_CP024055.1/CP024055.1; plasmid pO177B3:NZ_CP024054.1/CP024054.1; plasmid pO177C3:NZ_CP024053.1/CP024053.1",,4,4989,"2018-01-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/863/665/GCA_002863665.1_ASM286366v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/863/665/GCF_002863665.1_ASM286366v1"
"Escherichia coli","Bacteria;Proteobacteria;Gammaproteobacteria","2014C-3946","SAMN03024518","PRJNA218110","GCA_003017955.1","Complete",5.30526,50.6144,"chromosome:NZ_CP027344.1/CP027344.1; plasmid unnamed1:NZ_CP027345.1/CP027345.1; plasmid unnamed2:NZ_CP027346.1/CP027346.1",,3,4708,"2018-03-26T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/017/955/GCA_003017955.1_ASM301795v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/017/955/GCF_003017955.1_ASM301795v1"
"Escherichia coli","Bacteria;Proteobacteria;Gammaproteobacteria","RM13745","SAMN12822943","PRJNA573729","GCA_008761475.2","Complete",5.38041,50.9514,"chromosome:NZ_CP044312.1/CP044312.1; plasmid pRM13745-1:NZ_CP051654.1/CP051654.1; plasmid pRM13745-2:NZ_CP051655.1/CP051655.1",,3,4956,"2019-10-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/761/475/GCA_008761475.2_ASM876147v2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/761/475/GCF_008761475.2_ASM876147v2"
"Escherichia coli O55:H7 str. RM12579","Bacteria;Proteobacteria;Gammaproteobacteria","RM12579","SAMN02604278","PRJNA68245","GCA_000245515.1","Complete",5.44831,50.4328,"chromosome:NC_017656.1/CP003109.1; plasmid p12579_1:NC_017653.1/CP003110.1; plasmid p12579_2:NC_017657.1/CP003111.1; plasmid p12579_3:NC_017654.1/CP003112.1; plasmid p12579_4:NC_017658.1/CP003113.1; plasmid p12579_5:NC_017655.1/CP003114.1",,6,5001,"2012-02-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/245/515/GCA_000245515.1_ASM24551v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/245/515/GCF_000245515.1_ASM24551v1"
"Escherichia coli","Bacteria;Proteobacteria;Gammaproteobacteria","Ecol_881","SAMN05511150","PRJNA316786","GCA_002012225.1","Complete",5.59755,50.4424,"chromosome:NZ_CP019029.1/CP019029.1; plasmid pEC881_1:NZ_CP019028.1/CP019028.1; plasmid pEC881_2:NZ_CP019027.1/CP019027.1; plasmid pEC881_4:NZ_CP019025.1/CP019025.1; plasmid pEC881_5:NZ_CP019024.1/CP019024.1; plasmid pEC881_6:NZ_CP019023.1/CP019023.1; plasmid pEC881_7:NZ_CP019022.1/CP019022.1; plasmid pEC881_8:NZ_CP019021.1/CP019021.1; plasmid pEC881_KPC:NZ_CP019026.1/CP019026.1",,9,5156,"2017-03-03T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/012/225/GCA_002012225.1_ASM201222v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/012/225/GCF_002012225.1_ASM201222v1"
"Escherichia coli","Bacteria;Proteobacteria;Gammaproteobacteria","DA33137","SAMN09245647","PRJNA472712","GCA_003180995.1","Complete",5.44187,50.651,"chromosome:NZ_CP029579.1/CP029579.1; plasmid pDA33137-178:NZ_CP029580.1/CP029580.1; plasmid pDA33137-2:NZ_CP029581.1/CP029581.1",,3,4971,"2018-05-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/180/995/GCA_003180995.1_ASM318099v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/180/995/GCF_003180995.1_ASM318099v1"
"Escherichia coli","Bacteria;Proteobacteria;Gammaproteobacteria","Ecol_542","SAMN05511186","PRJNA316786","GCA_002012025.1","Complete",5.39532,50.8423,"chromosome:NZ_CP018970.1/CP018970.1; plasmid pEC542_1:NZ_CP018969.1/CP018969.1; plasmid pEC542_3:NZ_CP018967.1/CP018967.1; plasmid pEC542_4:NZ_CP018966.1/CP018966.1; plasmid pEC542_KPC:NZ_CP018968.1/CP018968.1",,5,5048,"2017-03-03T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/012/025/GCA_002012025.1_ASM201202v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/012/025/GCF_002012025.1_ASM201202v1"
"Escherichia coli O104:H4","Bacteria;Proteobacteria;Gammaproteobacteria","FDAARGOS_348","SAMN06173361","PRJNA231221","GCA_002209105.2","Complete",5.44245,50.5423,"chromosome:NZ_CP022086.2/CP022086.2; plasmid unnamed1:NZ_CP022085.2/CP022085.2; plasmid unnamed2:NZ_CP022087.2/CP022087.2",,3,5093,"2017-06-27T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/209/105/GCA_002209105.2_ASM220910v2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/209/105/GCF_002209105.2_ASM220910v2"
"Escherichia coli O104:H4 str. 2009EL-2050","Bacteria;Proteobacteria;Gammaproteobacteria","2009EL-2050","SAMN01831189","PRJNA81097","GCA_000299255.1","Complete",5.43817,50.5424,"chromosome:NC_018650.1/CP003297.1; plasmid p09EL50:NC_018651.1/CP003298.1; plasmid pAA-09EL50:NC_018654.1/CP003299.1; plasmid pG-09EL50:NC_018652.1/CP003300.1",,4,5085,"2012-09-25T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/299/255/GCA_000299255.1_ASM29925v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/299/255/GCF_000299255.1_ASM29925v1"
"Escherichia coli E110019","Bacteria;Proteobacteria;Gammaproteobacteria","E110019","SAMN02435896","PRJNA15578","GCA_000167875.2","Complete",5.44571,50.7308,"chromosome:NZ_CP035751.1/CP035751.1; chromosome unnamed:NZ_CP035755.1/CP035755.1; plasmid pE110019_33:NZ_CP035754.1/CP035754.1; plasmid pE110019_5:NZ_CP035756.1/CP035756.1; plasmid pE110019_65:NZ_CP035753.1/CP035753.1; plasmid pE110019_66:NZ_CP035752.1/CP035752.1",,6,5029,"2019-02-08T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/167/875/GCA_000167875.2_ASM16787v2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/167/875/GCF_000167875.2_ASM16787v2"
"Escherichia coli","Bacteria;Proteobacteria;Gammaproteobacteria","NMBU_ W06E18","SAMN13545722","PRJNA559807","GCA_013282195.1","Complete",5.43672,50.4894,"chromosome:NZ_CP047609.1/CP047609.1; plasmid pNMBU_W06E18_Str1_1:NZ_CP047610.1/CP047610.1; plasmid pNMBU_W06E18_Str1_2:NZ_CP047611.1/CP047611.1; plasmid pNMBU_W06E18_Str1_3:NZ_CP047612.1/CP047612.1; plasmid pNMBU_W06E18_Str1_4:NZ_CP047613.1/CP047613.1",,5,4979,"2020-06-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/282/195/GCA_013282195.1_ASM1328219v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/282/195/GCF_013282195.1_ASM1328219v1"
"Escherichia coli","Bacteria;Proteobacteria;Gammaproteobacteria","4/0","SAMN07760930","PRJNA413669","GCA_003856615.1","Complete",5.50324,50.6814,"chromosome:NZ_CP023849.1/CP023849.1; plasmid p4_0.1:NZ_CP023850.1/CP023850.1; plasmid p4_0.2:NZ_CP023851.1/CP023851.1; plasmid p4_0.3:NZ_CP023852.1/CP023852.1",,4,5147,"2018-12-03T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/856/615/GCA_003856615.1_ASM385661v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/856/615/GCF_003856615.1_ASM385661v1"
"Escherichia coli 042","Bacteria;Proteobacteria;Gammaproteobacteria","042","SAMEA2272277","PRJEA40647","GCA_000027125.1","Complete",5.35532,50.5767,"chromosome:NC_017626.1/FN554766.1; plasmid pAA:NC_017627.1/FN554767.1",,2,4921,"2010-01-28T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/027/125/GCA_000027125.1_ASM2712v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/027/125/GCF_000027125.1_ASM2712v1"
"Escherichia coli","Bacteria;Proteobacteria;Gammaproteobacteria","RM9131","SAMN08822959","PRJNA448153","GCA_003288295.1","Complete",5.43269,50.5081,"chromosome:NZ_CP028429.1/CP028429.1; plasmid pRM9131-1:NZ_CP028430.1/CP028430.1; plasmid pRM9131-2:NZ_CP028431.1/CP028431.1",,3,5004,"2018-07-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/288/295/GCA_003288295.1_ASM328829v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/288/295/GCF_003288295.1_ASM328829v1"
"Escherichia coli","Bacteria;Proteobacteria;Gammaproteobacteria","UPEC132","SAMN11664985","PRJNA543375","GCA_007833875.1","Complete",5.45296,50.5328,"chromosome:NZ_CP040456.1/CP040456.1; plasmid unnamed1:NZ_CP040454.1/CP040454.1; plasmid unnamed2:NZ_CP040455.1/CP040455.1",,3,5101,"2019-08-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/833/875/GCA_007833875.1_ASM783387v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/833/875/GCF_007833875.1_ASM783387v1"
"Escherichia coli","Bacteria;Proteobacteria;Gammaproteobacteria","RM9975","SAMN08823043","PRJNA448155","GCA_003288275.1","Complete",5.43242,50.5049,"chromosome:NZ_CP028432.1/CP028432.1; plasmid pRM9975-1:NZ_CP028433.1/CP028433.1; plasmid pRM9975-2:NZ_CP028434.1/CP028434.1",,3,5012,"2018-07-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/288/275/GCA_003288275.1_ASM328827v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/288/275/GCF_003288275.1_ASM328827v1"
"Escherichia coli","Bacteria;Proteobacteria;Gammaproteobacteria","FDAARGOS_497","SAMN10163173","PRJNA231221","GCA_003812945.1","Complete",5.51323,50.4083,"chromosome:NZ_CP033850.1/CP033850.1; plasmid unnamed1:NZ_CP033847.1/CP033847.1; plasmid unnamed2:NZ_CP033848.1/CP033848.1; plasmid unnamed3:NZ_CP033849.1/CP033849.1; plasmid unnamed4:NZ_CP033851.1/CP033851.1; plasmid unnamed5:NZ_CP033852.1/CP033852.1; plasmid unnamed6:NZ_CP033853.1/CP033853.1",,7,5132,"2018-11-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/812/945/GCA_003812945.1_ASM381294v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/812/945/GCF_003812945.1_ASM381294v1"
"Escherichia coli","Bacteria;Proteobacteria;Gammaproteobacteria","Ecol_656","SAMN05511161","PRJNA316786","GCA_002012065.1","Complete",5.40514,50.775,"chromosome:NZ_CP018979.1/CP018979.1; plasmid pEC656_1:NZ_CP018978.1/CP018978.1; plasmid pEC656_KPC:NZ_CP018977.1/CP018977.1",,3,5037,"2017-03-03T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/012/065/GCA_002012065.1_ASM201206v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/012/065/GCF_002012065.1_ASM201206v1"
"Escherichia coli","Bacteria;Proteobacteria;Gammaproteobacteria","MS8345","SAMN08148171","PRJNA421388","GCA_002846135.1","Complete",5.59542,50.3909,"chromosome:NZ_CP025401.1/CP025401.1; plasmid pMS8345A:NZ_CP025402.1/CP025402.1; plasmid pMS8345B:NZ_CP025403.1/CP025403.1",,3,5160,"2017-12-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/846/135/GCA_002846135.1_ASM284613v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/846/135/GCF_002846135.1_ASM284613v1"
"Escherichia coli O157:H7","Bacteria;Proteobacteria;Gammaproteobacteria","TB182A","SAMN11229499","PRJNA528413","GCA_013167255.1","Complete",5.36782,50.4123,"chromosome:NZ_CP038295.1/CP038295.1; plasmid pTB182A-2:NZ_CP038296.1/CP038296.1; plasmid pTB182A-3:NZ_CP038297.1/CP038297.1; plasmid pTB182A-4:NZ_CP038298.1/CP038298.1; plasmid pTB182A-5:NZ_CP038299.1/CP038299.1",,5,4904,"2020-05-26T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/167/255/GCA_013167255.1_ASM1316725v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/167/255/GCF_013167255.1_ASM1316725v1"
"Escherichia coli","Bacteria;Proteobacteria;Gammaproteobacteria","PF9285","SAMN11333172","PRJNA530748","GCA_004771235.1","Complete",5.44189,50.6745,"chromosome:NZ_CP038791.1/CP038791.1; plasmid pDW54_1:NZ_CP038792.1/CP038792.1; plasmid pDW54_2:NZ_CP038793.1/CP038793.1; plasmid pDW54_3:NZ_CP038794.1/CP038794.1; plasmid pDW54_4:NZ_CP038795.1/CP038795.1",,5,5094,"2019-04-11T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/771/235/GCA_004771235.1_ASM477123v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/771/235/GCF_004771235.1_ASM477123v1"
"Escherichia coli","Bacteria;Proteobacteria;Gammaproteobacteria","AR_0085","SAMN04014926","PRJNA292904","GCA_003204155.1","Complete",5.57454,50.6142,"chromosome:NZ_CP029741.1/CP029741.1; plasmid unnamed1:NZ_CP029742.1/CP029742.1; plasmid unnamed2:NZ_CP029743.1/CP029743.1; plasmid unnamed3:NZ_CP029744.1/CP029744.1",,4,5141,"2018-06-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/204/155/GCA_003204155.1_ASM320415v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/204/155/GCF_003204155.1_ASM320415v1"
"Escherichia coli","Bacteria;Proteobacteria;Gammaproteobacteria","AR_0372","SAMN07291515","PRJNA316321","GCA_002968735.1","Complete",5.48787,50.573,"chromosome:NZ_CP027134.1/CP027134.1; plasmid unnamed1:NZ_CP027130.1/CP027130.1; plasmid unnamed2:NZ_CP027132.1/CP027132.1; plasmid unnamed3:NZ_CP027131.1/CP027131.1; plasmid unnamed4:NZ_CP027133.1/CP027133.1; plasmid unnamed5:NZ_CP027129.1/CP027129.1",,6,5003,"2018-03-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/968/735/GCA_002968735.1_ASM296873v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/968/735/GCF_002968735.1_ASM296873v1"
"Escherichia coli","Bacteria;Proteobacteria;Gammaproteobacteria","FC853_EC","SAMN11974795","PRJNA547676","GCA_006351885.1","Complete",5.54514,50.4381,"chromosome:NZ_CP040919.1/CP040919.1; plasmid p853EC1:NZ_CP040920.1/CP040920.1; plasmid p853EC2:NZ_CP040921.1/CP040921.1; plasmid p853EC3:NZ_CP040922.1/CP040922.1; plasmid p853EC4:NZ_CP040923.1/CP040923.1",,5,4986,"2019-06-17T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/351/885/GCA_006351885.1_ASM635188v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/351/885/GCF_006351885.1_ASM635188v1"
"Escherichia coli","Bacteria;Proteobacteria;Gammaproteobacteria","50579417","SAMN04158294","PRJNA505105","GCA_003813145.1","Complete",5.55071,50.5548,"chromosome:NZ_CP033884.1/CP033884.1; plasmid p50579417_1:NZ_CP033882.1/CP033882.1; plasmid p50579417_2:NZ_CP033883.1/CP033883.1; plasmid p50579417_3_OXA-48:NZ_CP033880.1/CP033880.1; plasmid p50579417_4:NZ_CP033881.1/CP033881.1; plasmid p50579417_5:NZ_CP033879.1/CP033879.1",,6,5108,"2018-11-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/813/145/GCA_003813145.1_ASM381314v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/813/145/GCF_003813145.1_ASM381314v1"
